chrom1	start1	end1	chrom2	start2	end2	obs.raw	cstart1	cstart2	c_label	c_size	la_exp.donut.value	la_exp.vertical.value	la_exp.horizontal.value	la_exp.lowleft.value
chr1	38070000	38075000	chr1	38140000	38145000	242	38057600.0	38143400.0	289	25	100.75913026822641	125.42370276170698	119.6229385403517	97.51101277291485
chr1	38160000	38165000	chr1	38320000	38325000	68	38160000.0	38320000.0	291	1	26.64645780675355	25.978048750657514	33.74892748199693	29.72216484338685
chr1	38170000	38180000	chr1	38440000	38450000	123	38170000.0	38440000.0	422	1	59.03985894840558	66.32363206703009	69.83723503038624	56.8465964708567
chr1	38350000	38360000	chr1	39290000	39300000	88	38350000.0	39290000.0	424	1	40.15818422843421	48.616945021646785	38.73325056321344	28.801559508894762
chr1	38355000	38360000	chr1	38430000	38435000	153	38351000.0	38442000.0	293	10	69.9491337557669	75.40672675877222	83.29333766484255	61.01642543931218
chr1	38490000	38500000	chr1	39050000	39060000	202	38495000.0	39045000.0	428	4	94.0273047907578	106.50362131705565	116.2760429977817	113.39795452937315
chr1	38490000	38495000	chr1	39295000	39300000	82	38493333.33333333	39295833.33333333	295	6	37.600592085355736	48.18055276228639	41.75266755597839	38.769073854672506
chr1	39560000	39565000	chr1	39725000	39730000	146	39565555.55555555	39725000.0	300	9	53.31343092907486	66.40352910243325	66.34996425597478	62.30639637809891
chr1	39560000	39565000	chr1	40000000	40005000	64	39557500.0	40000000.0	298	2	28.204737704184012	31.700608688269874	38.685022917550576	28.93157070812786
chr1	39560000	39570000	chr1	40120000	40130000	141	39560000.0	40120000.0	440	1	76.61353904955989	74.34390825785763	93.14731343143058	70.29721811048773
chr1	39665000	39670000	chr1	39725000	39730000	181	39657500.0	39723333.33333333	301	6	86.83410076789049	99.84898683476784	100.15004710609543	84.00192470974619
chr1	40080000	40085000	chr1	40180000	40185000	111	40078333.33333333	40183333.33333333	305	6	59.774504661292035	72.88587932602756	61.74707939023883	53.50626657029826
chr1	40280000	40290000	chr1	40360000	40370000	541	40275000.0	40362000.0	451	10	259.2798290757624	272.37825898514575	311.1626544902192	258.8210106120802
chr1	40280000	40285000	chr1	40495000	40500000	92	40281666.66666666	40495000.0	308	6	36.56294147039268	41.966322889331174	45.12191344389003	39.71596635891915
chr1	40285000	40290000	chr1	40435000	40440000	175	40280625.0	40439375.0	307	8	72.76732343501959	80.85559906131141	88.81943881703195	69.59496821138272
chr1	40380000	40385000	chr1	40440000	40445000	157	40376250.0	40437500.0	309	4	83.8458582857089	86.28679739315159	100.39814667902004	78.21363302779164
chr1	40390000	40395000	chr1	40495000	40500000	185	40391923.07692308	40493846.15384616	310	13	84.02369948743605	118.40834993054264	90.52864562918656	79.50715026385977
chr1	40545000	40550000	chr1	40800000	40805000	125	40546666.66666666	40799166.66666666	312	6	54.575211757248184	65.56766390259659	59.04621912177274	62.0744335802003
chr1	40610000	40615000	chr1	40800000	40805000	225	40610769.23076923	40798076.92307693	313	13	81.44209343291412	91.83416777394748	102.0164258105616	77.65002885034801
chr1	40610000	40615000	chr1	40870000	40875000	122	40610000.0	40876000.0	314	5	53.17006337342197	59.219461101001365	75.05978989867107	46.982998519715174
chr1	40800000	40805000	chr1	40870000	40875000	165	40804285.71428571	40870714.28571428	315	7	78.75395227877596	97.59699143021344	83.79998422185027	78.23738439668595
chr1	41240000	41245000	chr1	41310000	41315000	177	41240454.54545455	41311363.63636364	319	11	81.94911497448034	98.45914375483231	85.7963746175382	85.50656490579385
chr1	41240000	41250000	chr1	41410000	41420000	218	41235000.0	41410000.0	471	2	111.51980629408821	138.6408398322651	114.34229317925946	101.0886519809022
chr1	41730000	41735000	chr1	41895000	41900000	248	41743333.33333333	41884761.904761896	321	17	96.33728280968228	106.68029216087135	107.84269831917229	120.86307559209305
chr1	41780000	41790000	chr1	41870000	41880000	659	41786666.66666666	41874444.44444444	474	12	343.8303594763185	437.9669883513684	361.48837863047066	281.0733818513007
chr1	41790000	41795000	chr1	41895000	41900000	208	41790000.0	41880416.66666666	322	16	118.3618384291441	123.57284887432716	133.05029747279872	101.93616600928377
chr1	42610000	42620000	chr1	43210000	43220000	80	42610000.0	43210000.0	488	1	35.4007262127805	42.67504153617721	39.0581254549626	42.96827752159733
chr1	42805000	42810000	chr1	43210000	43215000	58	42805000.0	43210000.0	332	1	24.46057536989769	28.485567532445344	28.04707397385	28.130933819198326
chr1	43040000	43050000	chr1	43530000	43540000	102	43036666.66666666	43536666.66666666	496	3	48.21807210833144	49.98511108675645	49.438498945316745	44.81841984540454
chr1	43045000	43050000	chr1	43210000	43215000	74	43041875.0	43212500.0	333	8	31.456088240519012	34.650306162518696	37.89422953437253	33.137078164614074
chr1	43245000	43250000	chr1	43535000	43540000	76	43244166.66666666	43535000.0	336	6	30.23994872829336	37.27409863647925	35.3591014674005	29.96393939911247
chr1	43385000	43390000	chr1	43530000	43535000	201	43382619.04761905	43535952.38095238	337	19	74.81310579864163	92.99828105972654	78.42208446119865	57.20925951327161
chr1	43690000	43695000	chr1	43880000	43885000	259	43695416.66666666	43875416.66666666	342	12	98.71183742850944	100.7161314219808	137.93504664558643	110.87634719105229
chr1	43690000	43700000	chr1	44400000	44410000	106	43690000.0	44400000.0	507	1	53.28307843193613	55.57164357740983	63.89177261925544	50.61877686463211
chr1	43985000	43990000	chr1	44505000	44510000	48	43991666.66666666	44506666.66666666	344	3	21.01486255860978	20.29754337390997	24.715688344986052	24.77791643573863
chr1	43990000	43995000	chr1	44400000	44405000	79	43992500.0	44397500.0	345	2	29.60206259992661	30.850475250831384	34.81771177052133	30.391556188473306
chr1	44225000	44230000	chr1	44400000	44405000	154	44230294.11764706	44398529.4117647	347	17	51.22422633201593	59.33488892771877	64.50965981046075	52.48661763049993
chr1	44680000	44685000	chr1	45065000	45070000	67	44680000.0	45062500.0	352	2	33.11331202912676	35.458289156387025	36.41365791874996	36.8307457811655
chr1	44840000	44845000	chr1	45065000	45070000	88	44842000.0	45059000.0	354	5	41.03064193067248	45.89021141943717	50.04675923859297	43.33320816256619
chr1	45190000	45195000	chr1	45770000	45775000	39	45190000.0	45770000.0	360	1	14.203459771027095	15.938269955307277	15.026001288093052	12.096967709438054
chr1	45195000	45200000	chr1	45270000	45275000	161	45190000.0	45279444.44444444	358	9	76.20757962790508	64.69616785083433	102.34058877097796	87.01021705918639
chr1	45295000	45300000	chr1	45765000	45770000	72	45296666.66666666	45761666.66666666	362	3	28.043549803528663	34.18166973277175	30.367833996437426	29.250649232913023
chr1	45475000	45480000	chr1	45765000	45770000	294	45480750.0	45760250.0	364	20	71.4017183286891	87.42142152559241	81.66678957272694	89.44827832541935
chr1	45475000	45480000	chr1	45960000	45965000	115	45479444.44444444	45958333.33333333	365	9	27.362278807958287	32.436405938704844	35.44455217985001	30.36374570213345
chr1	45480000	45490000	chr1	46030000	46040000	129	45470000.0	46033333.33333333	530	3	53.99307859716982	58.52088018234438	63.632778300020206	48.55111311506404
chr1	45810000	45820000	chr1	46030000	46040000	336	45812500.0	46035000.0	535	8	150.1963280621117	184.2298940061372	186.73237106757682	162.89677898420388
chr1	45825000	45830000	chr1	45955000	45960000	314	45820217.39130434	45954130.43478261	367	23	78.07321300546278	104.92856399909985	91.06394378755607	89.56877020932212
chr1	45970000	45975000	chr1	46035000	46040000	261	45971538.46153846	46039230.76923077	369	13	90.92659010814036	105.59037987094051	103.73181158638138	102.73298886987699
chr1	46500000	46505000	chr1	46645000	46650000	583	46501000.0	46649000.0	370	17	149.18792980608978	172.77092877381247	194.3809523523176	157.43993945723196
chr1	46500000	46505000	chr1	46685000	46690000	207	46507500.0	46695000.0	371	5	90.47599740311085	89.97757493048988	136.52819352613304	106.6359217447113
chr1	46710000	46720000	chr1	46810000	46820000	304	46710000.0	46810000.0	546	1	147.06789701093808	194.37718196674996	151.0185899166694	172.70508973263028
chr1	46710000	46720000	chr1	47180000	47190000	55	46710000.0	47180000.0	547	1	21.04105113707305	24.78394661922413	22.0306834659445	29.9551365236929
chr1	46910000	46915000	chr1	46990000	46995000	322	46919285.71428571	46994285.71428571	374	7	119.9110202389015	159.80446535737542	128.99488964745785	103.98511857839004
chr1	47330000	47340000	chr1	47640000	47650000	103	47330000.0	47640000.0	552	1	49.659494059481574	46.89767636269158	55.237704444741524	57.79620927761167
chr1	47850000	47860000	chr1	48170000	48180000	238	47866000.0	48178000.0	557	3	103.51613038204731	156.91516115116218	102.03554786074191	109.39581751775069
chr1	47895000	47900000	chr1	48175000	48180000	105	47903750.0	48172500.0	381	5	43.62140510594557	59.15328994979336	41.290263786396935	41.23560974441962
chr1	48460000	48465000	chr1	48525000	48530000	70	48460000.0	48525000.0	382	1	31.365866313011875	31.814752868065142	35.513336561313494	32.40634974952176
chr1	48570000	48575000	chr1	48665000	48670000	118	48570000.0	48669000.0	383	5	45.092945771197904	50.96257950228604	51.82661631744068	44.82561360712217
chr1	49030000	49040000	chr1	49270000	49280000	100	49030000.0	49275000.0	562	2	50.845322674368546	53.87684093843989	56.419274185132245	46.1185865419948
chr1	49140000	49150000	chr1	50810000	50820000	78	49140000.0	50810000.0	564	1	32.40513410084975	38.66349663172439	34.64472215563529	36.648628064451366
chr1	50830000	50840000	chr1	51650000	51660000	55	50830000.0	51650000.0	567	1	20.752275045710658	22.629324717493443	24.75963129652731	27.535016944589447
chr1	50835000	50840000	chr1	51070000	51075000	58	50835000.0	51067500.0	386	2	20.00196255684243	20.591034468749896	26.842561646657227	19.840991817582807
chr1	50835000	50840000	chr1	51170000	51175000	50	50835000.0	51170000.0	387	1	15.855495338188241	15.288963703117886	24.30272187896893	15.443761779603793
chr1	51235000	51240000	chr1	51655000	51660000	84	51238333.33333333	51653333.33333333	388	3	30.75080302422473	37.29519339186629	34.17049406347365	31.09172686457357
chr1	51335000	51340000	chr1	51655000	51660000	56	51337500.0	51655000.0	389	2	20.36559088649166	24.60677312154954	20.02180724635736	20.885140153721885
chr1	52360000	52365000	chr1	52465000	52470000	161	52361250.0	52463750.0	395	16	42.97164219670702	49.71725411172623	51.8226698052209	44.51340385907371
chr1	52600000	52610000	chr1	52760000	52770000	269	52593750.0	52753750.0	585	8	141.7883999298351	156.03028473683932	163.58253233221598	132.92392366106012
chr1	52600000	52610000	chr1	53150000	53160000	95	52596000.0	53142000.0	586	5	47.431744390868104	52.720917609454574	52.18133452042465	44.712155654930626
chr1	53165000	53170000	chr1	53650000	53655000	54	53165000.0	53647500.0	399	2	17.762047586690517	19.9442193321064	21.324503731878373	20.057695925221008
chr1	53745000	53750000	chr1	53855000	53860000	360	53743863.63636364	53853181.81818182	400	22	97.36292715030964	128.70769964447686	115.0526582774513	94.60179331945776
chr1	54320000	54330000	chr1	54420000	54430000	633	54327500.0	54416666.66666666	599	12	252.3591453729757	294.4739908810451	279.5918069296585	274.991263643718
chr1	54535000	54540000	chr1	54955000	54960000	67	54533333.33333333	54951666.66666666	404	3	24.08599306075078	31.813410293880143	28.31266015443475	23.654008693862252
chr1	54870000	54880000	chr1	55270000	55280000	98	54870000.0	55270000.0	608	1	50.751711504165755	58.6070257302289	52.02516641779809	47.51987094659441
chr1	54875000	54880000	chr1	54950000	54955000	209	54875769.23076923	54947307.6923077	406	13	56.17486461611429	69.10297332468738	63.41397531370429	60.59178632377715
chr1	54960000	54970000	chr1	55270000	55280000	144	54960000.0	55265000.0	609	4	69.29612462892348	78.7853723791898	72.71632168672149	72.90035759018689
chr1	55140000	55150000	chr1	55270000	55280000	365	55134166.66666666	55265000.0	610	12	178.14204155171382	195.2448828261005	195.8001560973311	188.87888221429688
chr1	55140000	55150000	chr1	55460000	55470000	128	55140000.0	55460000.0	611	1	71.37181280377861	78.24717827053539	76.78666734022437	63.07160431622592
chr1	55400000	55405000	chr1	55460000	55465000	178	55405000.0	55470714.28571428	409	7	90.72840882604685	109.818619153978	93.29521050076548	85.36835651151804
chr1	55410000	55420000	chr1	55480000	55490000	546	55396666.66666666	55473333.33333333	612	6	253.37640151734985	244.4062030436653	314.93171583326216	255.06319858353402
chr1	55600000	55605000	chr1	55740000	55745000	159	55605312.5	55742500.0	410	16	51.37610816209054	76.90102184703484	53.668823944716216	58.6204044447484
chr1	55750000	55755000	chr1	57045000	57050000	52	55747500.0	57045000.0	411	2	12.436655069657489	17.304021251701954	15.960059916874414	10.02137604960005
chr1	55750000	55760000	chr1	57170000	57180000	81	55750000.0	57170000.0	617	1	30.66717704256071	38.09542329894804	35.13640430239886	39.015058542802294
chr1	55840000	55850000	chr1	57050000	57060000	129	55840000.0	57045000.0	619	2	54.49085802902393	67.72804380539263	56.68708749188421	37.47218276842069
chr1	56330000	56340000	chr1	57050000	57060000	93	56325000.0	57050000.0	622	2	47.78005610098572	58.56948455022178	51.28389009367466	39.47147258716252
chr1	57290000	57300000	chr1	58500000	58510000	81	57290000.0	58505000.0	627	2	31.7740436530732	36.25481034559446	38.978223671811854	36.40038871804268
chr1	58970000	58980000	chr1	60220000	60230000	94	58975000.0	60220000.0	631	2	43.998470018149824	48.87017012217572	53.70763202867524	47.018100606118686
chr1	58975000	58980000	chr1	59110000	59115000	150	58980000.0	59115000.0	416	9	62.35490237991721	80.90983204413443	68.32751267511253	58.634087856550615
chr1	59200000	59205000	chr1	60160000	60165000	100	59202500.0	60165000.0	418	6	35.30692437071661	40.34094971430965	43.6870485876198	29.09564029629313
chr1	59200000	59210000	chr1	60220000	60230000	300	59210000.0	60222500.0	634	4	120.90135598424135	129.1196238148037	168.18968157043014	144.326300446017
chr1	59200000	59210000	chr1	60410000	60420000	52	59200000.0	60410000.0	635	1	17.476803321031298	23.136700633814353	18.13518804963763	17.881511758587504
chr1	60345000	60350000	chr1	60415000	60420000	79	60343333.33333333	60411666.66666666	423	3	32.916262922202236	34.119412907854986	34.931277298248894	36.98527645241582
chr1	60440000	60450000	chr1	61230000	61240000	44	60440000.0	61230000.0	649	1	16.149534790603692	16.820435082492807	19.37942909197552	19.75052572868925
chr1	61300000	61310000	chr1	61920000	61930000	54	61306666.66666666	61916666.66666666	650	3	22.57752383828205	24.0518072287738	24.776592709170327	22.783543552851054
chr1	61440000	61450000	chr1	61910000	61920000	83	61435000.0	61915000.0	651	2	41.32134178855158	45.47502826883702	40.711928274017296	39.36601689782747
chr1	61440000	61450000	chr1	62050000	62060000	79	61440000.0	62050000.0	652	1	39.12282038551592	45.80456897603218	38.24332660407824	36.210283575048045
chr1	62010000	62020000	chr1	62310000	62320000	98	62010000.0	62310000.0	653	1	42.647153132323574	55.97606776954434	43.90832712173714	39.88938278323191
chr1	62630000	62640000	chr1	63190000	63200000	82	62634000.0	63202000.0	655	5	40.70600767564072	43.39055070863042	49.72665126655609	29.961883707417226
chr1	62640000	62645000	chr1	62870000	62875000	107	62638181.81818182	62868636.36363637	424	11	25.207688202272678	32.233649659792945	27.24470754631061	27.658428735179506
chr1	62970000	62975000	chr1	63210000	63215000	96	62970000.0	63205625.0	426	8	37.938812426246024	45.145544041620255	40.52165172102024	37.21821234165535
chr1	63780000	63785000	chr1	63905000	63910000	72	63781666.66666666	63905000.0	429	3	29.221283398193368	33.88849282906415	30.94470203728309	30.62673394765421
chr1	64070000	64080000	chr1	64600000	64610000	164	64070000.0	64600000.0	662	3	71.43055430077237	81.33481932489674	86.15307007408295	69.71998970784374
chr1	64070000	64080000	chr1	64700000	64710000	136	64076666.66666666	64703333.33333333	664	3	56.627529053171045	81.90975296307303	57.927014823371714	64.0584227800749
chr1	64080000	64090000	chr1	64380000	64390000	109	64075000.0	64380000.0	663	2	50.17299972690053	55.520249003475456	57.32310020858574	56.166783882398775
chr1	64140000	64150000	chr1	64700000	64710000	152	64150000.0	64703333.33333333	665	3	68.56097425174796	95.08572832145144	67.60075236113046	60.1174459567625
chr1	64730000	64740000	chr1	65140000	65150000	102	64730000.0	65135000.0	669	2	35.27742064263902	33.08244726306369	45.72346809067659	43.366248527457245
chr1	64730000	64740000	chr1	65290000	65300000	101	64727500.0	65290000.0	670	4	31.404121778934922	35.40272428452575	37.90387327265681	41.000109089251225
chr1	65360000	65365000	chr1	65425000	65430000	144	65348333.33333333	65421666.66666666	436	9	71.39179161974896	84.03162894202632	77.77548858434871	64.33768564179236
